
Data Report
2020-01-27 17:54:45
Station, 1, Y16462

TIME,WS (m/s),WD (Deg),AT (C),RH (%),BP (mbar),RN (mm),Comp (Deg),GUST (m/s),SIGMA (Deg),BV (V  ),Solar (W/m2),STAT
2019-12-20 07:40:00,00001.6,00044.5,+0017.1,00091.0,00900.9,0000.00,0000094,00003.1,00017.6,0014.83,0000000,00000
2019-12-20 07:45:00,00001.0,00080.6,+0017.2,00090.4,00901.1,0000.00,0000094,00002.3,00036.0,0014.83,0000000,00000
2019-12-20 07:50:00,00000.8,00065.5,+0017.6,00089.7,00901.2,0000.00,0000094,00001.7,00027.5,0014.83,0000000,00000
2019-12-20 07:55:00,00001.5,00056.8,+0017.5,00089.0,00901.2,0000.00,0000094,00002.9,00019.4,0014.83,0000000,00000
2019-12-20 08:00:00,00001.6,00087.4,+0017.3,00089.2,00901.3,0000.00,0000094,00003.2,00028.8,0014.84,0000000,00000
2019-12-20 08:05:00,00001.6,00088.5,+0017.4,00088.8,00901.5,0000.00,0000094,00003.1,00030.1,0014.83,0000000,00000
2019-12-20 08:10:00,00001.2,00162.6,+0017.5,00088.6,00901.6,0000.00,0000094,00002.7,00039.2,0014.84,0000000,00000
2019-12-20 08:15:00,00001.2,00079.6,+0017.6,00088.4,00901.7,0000.00,0000094,00002.4,00037.3,0014.83,0000000,00000
2019-12-20 08:20:00,00001.7,00070.3,+0017.8,00087.8,00901.8,0000.00,0000094,00002.8,00025.3,0014.84,0000000,00000
2019-12-20 08:25:00,00001.8,00073.3,+0017.7,00087.4,00901.8,0000.00,0000094,00003.6,00017.3,0014.83,0000000,00000
2019-12-20 08:30:00,00000.8,00088.3,+0018.3,00087.9,00901.8,0000.00,0000094,00002.5,00032.9,0014.84,0000000,00000
2019-12-20 08:35:00,00001.0,00088.7,+0018.9,00086.0,00901.9,0000.00,0000094,00002.6,00033.0,0014.83,0000000,00000
2019-12-20 08:40:00,00001.2,00077.8,+0018.9,00084.9,00902.0,0000.00,0000094,00002.4,00025.3,0014.84,0000000,00000
2019-12-20 08:45:00,00001.5,00073.1,+0018.8,00084.3,00902.0,0000.00,0000094,00003.1,00026.7,0014.84,0000000,00000
2019-12-20 08:50:00,00001.3,00066.4,+0018.9,00084.1,00902.1,0000.00,0000094,00002.5,00022.9,0014.84,0000000,00000
2019-12-20 08:55:00,00001.2,00087.5,+0019.5,00083.2,00902.1,0000.00,0000094,00002.9,00024.8,0014.84,0000000,00000
2019-12-20 09:00:00,00011.5,00127.7,+0019.8,00082.2,00902.0,0000.00,0000094,00021.8,00053.5,0014.84,0000000,00000
2019-12-20 09:05:00,00020.9,00175.5,+0019.9,00080.6,00902.0,0000.00,0000094,00022.0,00001.3,0014.84,0000000,00000
2019-12-20 09:10:00,00020.9,00174.3,+0020.0,00080.0,00902.1,0000.00,0000094,00022.0,00001.8,0014.84,0000000,00000
2019-12-20 09:15:00,00020.9,00173.2,+0019.5,00080.0,00902.0,0000.00,0000094,00022.8,00001.5,0014.84,0000000,00000
2019-12-20 09:20:00,00022.0,00173.5,+0020.1,00080.3,00902.0,0000.00,0000094,00023.2,00002.2,0014.84,0000000,00000
2019-12-20 09:25:00,00012.2,00127.9,+0020.1,00079.7,00901.9,0000.00,0000094,00022.9,00049.4,0014.84,0000000,00000
2019-12-20 09:30:00,00002.3,00082.8,+0020.0,00079.1,00901.9,0000.00,0000094,00004.9,00021.8,0014.84,0000000,00000
2019-12-20 09:35:00,00001.4,00087.3,+0020.6,00079.0,00902.0,0000.00,0000094,00003.2,00022.4,0014.84,0000000,00000
2019-12-20 09:40:00,00002.9,00095.7,+0020.6,00077.3,00902.0,0000.00,0000094,00005.5,00019.1,0014.84,0000000,00000
2019-12-20 09:45:00,00002.2,00108.8,+0020.7,00077.2,00902.0,0000.00,0000094,00005.7,00019.0,0014.84,0000000,00000
2019-12-20 09:50:00,00002.6,00102.9,+0020.8,00076.3,00902.1,0000.00,0000094,00005.3,00022.9,0014.84,0000000,00000
2019-12-20 09:55:00,00001.8,00097.3,+0021.0,00075.5,00902.2,0000.00,0000094,00004.1,00025.4,0014.84,0000000,00000
2019-12-20 10:00:00,00001.9,00094.8,+0021.5,00075.4,00902.1,0000.00,0000094,00004.6,00023.2,0014.84,0000000,00000
2019-12-20 10:05:00,00004.8,00086.9,+0021.8,00072.9,00902.1,0000.00,0000094,00022.0,00038.0,0014.84,0000000,00000
2019-12-20 10:10:00,00021.7,00052.9,+0022.1,00071.6,00902.0,0000.00,0000094,00023.9,00002.6,0014.84,0000000,00000
2019-12-20 10:15:00,00022.0,00022.3,+0021.7,00071.5,00902.0,0000.00,0000094,00023.5,00002.2,0014.84,0000000,00000
2019-12-20 10:20:00,00022.4,00018.7,+0021.6,00072.2,00902.0,0000.00,0000094,00025.2,00002.2,0014.84,0000000,00000
2019-12-20 10:25:00,00012.1,00082.1,+0022.0,00073.0,00902.0,0000.00,0000094,00022.9,00057.4,0014.84,0000000,00000
2019-12-20 10:30:00,00002.2,00096.5,+0022.1,00071.4,00902.0,0000.00,0000094,00004.4,00020.7,0014.84,0000000,00000
2019-12-20 10:35:00,00002.0,00097.1,+0022.2,00072.2,00901.9,0000.00,0000094,00004.0,00020.0,0014.84,0000000,00000
2019-12-20 10:40:00,00001.3,00105.9,+0022.6,00071.0,00901.9,0000.00,0000094,00002.7,00025.9,0014.84,0000000,00000
2019-12-20 10:45:00,00001.7,00121.3,+0023.1,00069.2,00901.8,0000.00,0000094,00003.4,00022.2,0014.84,0000000,00000
2019-12-20 10:50:00,00001.4,00118.7,+0023.2,00067.5,00901.8,0000.00,0000094,00003.3,00031.5,0014.84,0000000,00000
2019-12-20 10:55:00,00005.1,00095.7,+0022.9,00068.2,00901.7,0000.00,0000094,00021.6,00043.3,0014.84,0000000,00000
2019-12-20 11:00:00,00021.2,00093.9,+0022.8,00067.0,00901.6,0000.00,0000094,00022.8,00002.4,0014.84,0000000,00000
2019-12-20 11:05:00,00021.4,00038.2,+0023.0,00067.1,00901.5,0000.00,0000094,00023.2,00002.1,0014.84,0000000,00000
2019-12-20 11:10:00,00021.8,00042.7,+0022.8,00067.9,00901.5,0000.00,0000094,00023.1,00002.0,0014.84,0000000,00000
2019-12-20 11:15:00,00021.2,00067.9,+0022.8,00068.8,00901.4,0000.00,0000094,00022.2,00002.1,0014.84,0000000,00000
2019-12-20 11:20:00,00021.6,00028.5,+0023.0,00067.2,00901.3,0000.00,0000094,00023.7,00001.8,0014.84,0000000,00000
2019-12-20 11:25:00,00021.8,00114.5,+0023.4,00066.6,00901.2,0000.00,0000094,00023.5,00001.6,0014.84,0000000,00000
2019-12-20 11:30:00,00022.1,00104.3,+0023.7,00066.1,00901.1,0000.00,0000094,00024.3,00001.9,0014.84,0000000,00000
2019-12-20 11:35:00,00022.3,00031.9,+0023.3,00065.1,00901.0,0000.00,0000094,00024.4,00001.7,0014.84,0000000,00000
2019-12-20 11:40:00,00020.9,00033.8,+0023.4,00064.5,00900.9,0000.00,0000094,00022.1,00002.0,0014.84,0000000,00000
2019-12-20 11:45:00,00021.9,00059.7,+0023.6,00064.7,00900.8,0000.00,0000094,00023.2,00002.0,0014.84,0000000,00000
2019-12-20 11:50:00,00021.6,00090.3,+0023.9,00064.2,00900.8,0000.00,0000094,00022.9,00002.4,0014.84,0000000,00000
2019-12-20 11:55:00,00021.6,00077.3,+0023.8,00063.9,00900.7,0000.00,0000094,00023.2,00002.0,0014.84,0000000,00000
2019-12-20 12:00:00,00022.1,00061.4,+0024.0,00065.8,00900.6,0000.00,0000094,00023.2,00001.7,0014.84,0000000,00000
2019-12-20 12:05:00,00022.2,00036.0,+0023.9,00063.5,00900.5,0000.00,0000094,00023.9,00002.1,0014.84,0000000,00000
2019-12-20 12:10:00,00022.1,00058.1,+0023.9,00064.2,00900.5,0000.00,0000094,00023.6,00001.9,0014.84,0000000,00000
2019-12-20 12:15:00,00022.1,00116.0,+0024.3,00062.9,00900.4,0000.00,0000094,00024.5,00001.7,0014.84,0000000,00000
2019-12-20 12:20:00,00022.4,00021.2,+0023.9,00063.2,00900.3,0000.00,0000094,00024.0,00002.4,0014.84,0000000,00000
2019-12-20 12:25:00,00012.4,00079.9,+0023.8,00063.1,00900.3,0000.00,0000094,00023.3,00049.9,0014.84,0000000,00000
2019-12-20 12:30:00,00001.8,00088.3,+0024.3,00063.2,00900.2,0000.00,0000094,00003.4,00032.0,0014.84,0000000,00000
2019-12-20 12:35:00,00002.4,00112.0,+0024.7,00060.5,00900.1,0000.00,0000094,00004.8,00025.3,0014.84,0000000,00000
2019-12-20 12:40:00,00002.2,00115.4,+0024.5,00059.4,00900.0,0000.00,0000094,00003.9,00030.5,0014.84,0000000,00000
2019-12-20 12:45:00,00001.8,00119.4,+0025.3,00057.7,00899.9,0000.00,0000094,00005.7,00026.7,0014.85,0000000,00000
2019-12-20 12:50:00,00002.1,00091.7,+0025.2,00057.2,00899.8,0000.00,0000094,00004.2,00022.5,0014.85,0000000,00000
2019-12-20 12:55:00,00001.6,00074.9,+0025.0,00057.5,00899.7,0000.00,0000094,00003.1,00033.7,0014.85,0000000,00000
2019-12-20 13:00:00,00001.8,00066.9,+0025.0,00057.1,00899.6,0000.00,0000094,00003.5,00025.5,0014.85,0000000,00000
2019-12-20 13:05:00,00002.4,00098.9,+0025.0,00058.0,00899.5,0000.00,0000094,00005.0,00026.1,0014.85,0000000,00000
2019-12-20 13:10:00,00001.7,00091.5,+0025.1,00058.4,00899.4,0000.00,0000094,00003.4,00030.7,0014.85,0000000,00000
2019-12-20 13:15:00,00001.9,00101.5,+0025.1,00057.6,00899.4,0000.00,0000094,00004.1,00023.7,0014.85,0000000,00000
2019-12-20 13:20:00,00002.0,00105.0,+0025.2,00056.9,00899.3,0000.00,0000094,00004.7,00024.3,0014.85,0000000,00000
2019-12-20 13:25:00,00001.8,00107.5,+0025.2,00056.2,00899.3,0000.00,0000094,00003.3,00033.9,0014.85,0000000,00000
2019-12-20 13:30:00,00001.7,00116.6,+0025.4,00056.8,00899.3,0000.00,0000094,00003.3,00029.3,0014.85,0000000,00000
2019-12-20 13:35:00,00001.3,00115.1,+0025.5,00056.7,00899.1,0000.00,0000094,00003.1,00055.6,0014.85,0000000,00000
2019-12-20 13:40:00,00001.2,00111.7,+0025.8,00056.0,00899.0,0000.00,0000094,00002.7,00038.5,0014.85,0000000,00000
2019-12-20 13:45:00,00001.7,00107.2,+0025.6,00056.2,00899.0,0000.00,0000094,00003.9,00025.6,0014.85,0000000,00000
2019-12-20 13:50:00,00001.8,00098.0,+0025.4,00056.4,00899.0,0000.00,0000094,00003.4,00021.3,0014.85,0000000,00000
2019-12-20 13:55:00,00001.5,00074.3,+0025.2,00056.8,00898.9,0000.00,0000094,00003.2,00029.5,0014.85,0000000,00000
2019-12-20 14:00:00,00001.6,00101.3,+0025.2,00058.6,00898.9,0000.00,0000094,00003.8,00023.8,0014.85,0000000,00000
2019-12-20 14:05:00,00001.5,00099.5,+0025.3,00057.9,00898.8,0000.00,0000094,00002.6,00028.0,0014.85,0000000,00000
2019-12-20 14:10:00,00001.3,00105.7,+0025.3,00057.2,00898.8,0000.00,0000094,00003.3,00047.4,0014.85,0000000,00000
2019-12-20 14:15:00,00001.2,00101.7,+0025.8,00055.8,00898.8,0000.00,0000094,00003.6,00043.8,0014.84,0000000,00000
2019-12-20 14:20:00,00002.3,00108.2,+0025.4,00055.9,00898.7,0000.00,0000094,00004.4,00019.8,0014.85,0000000,00000
2019-12-20 14:25:00,00002.4,00104.6,+0025.1,00056.6,00898.7,0000.00,0000094,00021.5,00032.5,0014.84,0000000,00000
2019-12-20 14:30:00,00001.6,00089.9,+0025.2,00056.8,00898.7,0000.00,0000094,00003.6,00027.6,0014.85,0000000,00000
2019-12-20 14:35:00,00002.3,00103.9,+0025.0,00057.7,00898.6,0000.00,0000094,00004.7,00024.7,0014.84,0000000,00000
2019-12-20 14:40:00,00001.4,00106.7,+0024.7,00059.5,00898.6,0000.00,0000094,00002.9,00019.7,0014.84,0000000,00000
2019-12-20 14:45:00,00001.4,00129.7,+0024.7,00059.7,00898.6,0000.00,0000094,00004.7,00046.0,0014.84,0000000,00000
2019-12-20 14:50:00,00000.8,00135.4,+0024.9,00059.6,00898.6,0000.00,0000094,00001.6,00034.3,0014.85,0000000,00000
2019-12-20 14:55:00,00011.3,00234.1,+0025.0,00058.9,00898.6,0000.00,0000094,00022.0,00076.0,0014.84,0000000,00000
2019-12-20 15:00:00,00021.0,00268.8,+0025.2,00059.8,00898.6,0000.00,0000094,00022.1,00001.7,0014.84,0000000,00000
2019-12-20 15:05:00,00020.2,00325.0,+0024.7,00060.1,00898.6,0000.00,0000094,00022.2,00001.9,0014.84,0000000,00000
2019-12-20 15:10:00,00020.9,00241.7,+0024.5,00061.5,00898.6,0000.00,0000094,00022.3,00002.2,0014.84,0000000,00000
2019-12-20 15:15:00,00021.6,00159.9,+0025.2,00061.0,00898.5,0000.00,0000094,00023.0,00002.2,0014.84,0000000,00000
2019-12-20 15:20:00,00021.5,00084.6,+0025.2,00060.5,00898.5,0000.00,0000094,00022.8,00002.8,0014.84,0000000,00000
2019-12-20 15:25:00,00021.7,00208.2,+0025.2,00059.9,00898.5,0000.00,0000094,00022.3,00002.0,0014.84,0000000,00000
2019-12-20 15:30:00,00022.0,00114.9,+0025.0,00060.5,00898.5,0000.00,0000094,00022.7,00001.6,0014.84,0000000,00000
2019-12-20 15:35:00,00021.3,00052.1,+0024.9,00059.8,00898.5,0000.00,0000094,00023.0,00001.7,0014.85,0000000,00000
2019-12-20 15:40:00,00021.6,00253.3,+0024.9,00058.9,00898.5,0000.00,0000094,00022.3,00001.4,0014.85,0000000,00000
2019-12-20 15:45:00,00021.6,00115.2,+0025.5,00058.1,00898.5,0000.00,0000094,00022.6,00001.9,0014.85,0000000,00000
2019-12-20 15:50:00,00021.9,00143.3,+0025.3,00057.8,00898.6,0000.00,0000094,00022.8,00001.4,0014.85,0000000,00000
2019-12-20 15:55:00,00022.0,00341.6,+0025.8,00056.2,00898.6,0000.00,0000094,00022.7,00001.0,0014.85,0000000,00000
2019-12-20 16:00:00,00022.2,00118.0,+0025.9,00056.0,00898.6,0000.00,0000094,00023.1,00001.0,0014.85,0000000,00000
2019-12-20 16:05:00,00022.2,00134.7,+0025.4,00056.8,00898.6,0000.00,0000094,00022.9,00001.2,0014.85,0000000,00000
2019-12-20 16:10:00,00022.4,00208.9,+0025.0,00056.4,00898.6,0000.00,0000094,00023.6,00002.0,0014.85,0000000,00000
2019-12-20 16:15:00,00022.4,00162.2,+0025.1,00057.2,00898.7,0000.00,0000094,00023.0,00001.2,0014.85,0000000,00000
2019-12-20 16:20:00,00022.2,00170.7,+0025.0,00058.6,00898.7,0000.00,0000094,00023.2,00001.5,0014.84,0000000,00000
2019-12-20 16:25:00,00021.2,00073.9,+0024.6,00057.0,00898.7,0000.00,0000094,00022.7,00014.5,0014.85,0000000,00000
2019-12-20 16:30:00,00021.4,00050.9,+0024.4,00057.3,00898.8,0000.00,0000094,00022.7,00001.8,0014.85,0000000,00000
2019-12-20 16:35:00,00021.8,00062.8,+0024.2,00058.1,00898.9,0000.00,0000094,00022.6,00001.8,0014.85,0000000,00000
2019-12-20 16:40:00,00021.8,00158.7,+0024.2,00058.1,00898.9,0000.00,0000094,00022.5,00001.6,0014.84,0000000,00000
2019-12-20 16:45:00,00021.8,00207.6,+0024.2,00058.4,00899.0,0000.00,0000094,00022.5,00001.5,0014.84,0000000,00000
2019-12-20 16:50:00,00021.6,00097.8,+0024.3,00058.7,00899.0,0000.00,0000094,00022.1,00001.3,0014.84,0000000,00000
2019-12-20 16:55:00,00021.6,00237.2,+0024.2,00059.7,00899.0,0000.00,0000094,00022.5,00001.5,0014.84,0000000,00000
2019-12-20 17:00:00,00021.8,00241.8,+0024.2,00061.2,00899.1,0000.00,0000094,00022.7,00001.5,0014.84,0000000,00000
2019-12-20 17:05:00,00021.5,00188.4,+0024.1,00062.0,00899.1,0000.00,0000094,00022.2,00001.8,0014.84,0000000,00000
2019-12-20 17:10:00,00021.5,00070.9,+0023.7,00063.1,00899.1,0000.00,0000094,00022.6,00001.8,0014.84,0000000,00000
2019-12-20 17:15:00,00022.0,00116.0,+0023.4,00063.9,00899.1,0000.00,0000094,00022.6,00001.8,0014.84,0000000,00000
2019-12-20 17:20:00,00022.1,00222.8,+0023.4,00064.1,00899.2,0000.00,0000094,00022.7,00001.4,0014.84,0000000,00000
2019-12-20 17:25:00,00011.3,00234.1,+0023.3,00064.2,00899.2,0000.00,0000094,00022.6,00070.4,0014.84,0000000,00000
2019-12-20 17:30:00,00010.9,00177.1,+0023.2,00064.0,00899.3,0000.00,0000094,00022.5,00060.6,0014.84,0000000,00000
2019-12-20 17:35:00,00021.7,00273.1,+0023.0,00064.8,00899.3,0000.00,0000094,00022.4,00001.3,0014.84,0000000,00000
2019-12-20 17:40:00,00021.7,00275.1,+0022.9,00065.3,00899.3,0000.00,0000094,00022.4,00001.3,0014.84,0000000,00000
2019-12-20 17:45:00,00021.9,00239.3,+0022.8,00066.0,00899.3,0000.00,0000094,00023.2,00001.5,0014.84,0000000,00000
2019-12-20 17:50:00,00021.9,00178.3,+0022.7,00066.4,00899.4,0000.00,0000094,00022.6,00091.2,0014.84,0000000,00000
2019-12-20 17:55:00,00022.2,00175.3,+0022.6,00067.0,00899.5,0000.00,0000094,00023.5,00001.6,0014.84,0000000,00000
2019-12-20 18:00:00,00022.3,00175.8,+0022.6,00067.0,00899.6,0000.00,0000094,00023.1,00001.2,0014.84,0000000,00000
2019-12-20 18:05:00,00022.3,00176.3,+0022.5,00067.0,00899.6,0000.00,0000094,00023.8,00001.5,0014.84,0000000,00000
2019-12-20 18:10:00,00022.6,00176.0,+0022.5,00067.1,00899.7,0000.00,0000094,00023.6,00001.1,0014.84,0000000,00000
2019-12-20 18:15:00,00022.7,00176.5,+0022.4,00067.9,00899.7,0000.00,0000094,00023.4,00000.9,0014.84,0000000,00000
2019-12-20 18:20:00,00022.5,00176.5,+0022.4,00068.0,00899.8,0000.00,0000094,00023.3,00000.8,0014.84,0000000,00000
2019-12-20 18:25:00,00022.2,00220.6,+0022.3,00068.0,00899.8,0000.00,0000094,00023.5,00101.9,0014.84,0000000,00000
2019-12-20 18:30:00,00021.4,00200.5,+0022.3,00068.0,00899.8,0000.00,0000094,00022.3,00001.8,0014.84,0000000,00000
2019-12-20 18:35:00,00021.4,00223.0,+0022.3,00068.6,00899.8,0000.00,0000094,00022.1,00002.0,0014.84,0000000,00000
2019-12-20 18:40:00,00021.4,00170.5,+0022.2,00069.1,00899.9,0000.00,0000094,00022.1,00001.2,0014.84,0000000,00000
2019-12-20 18:45:00,00021.8,00299.0,+0022.1,00070.0,00900.0,0000.00,0000094,00022.4,00001.0,0014.84,0000000,00000
2019-12-20 18:50:00,00021.7,00250.3,+0022.0,00070.3,00900.1,0000.00,0000094,00022.3,00001.1,0014.84,0000000,00000
2019-12-20 18:55:00,00021.9,00287.3,+0021.9,00071.1,00900.1,0000.00,0000094,00022.5,00001.0,0014.84,0000000,00000
2019-12-20 19:00:00,00021.7,00281.1,+0021.8,00072.4,00900.2,0000.00,0000094,00022.4,00001.2,0014.84,0000000,00000
2019-12-20 19:05:00,00021.8,00270.1,+0021.7,00073.6,00900.3,0000.00,0000094,00022.4,00001.4,0014.84,0000000,00000
2019-12-20 19:10:00,00021.9,00315.3,+0021.6,00074.2,00900.3,0000.00,0000094,00022.9,00001.3,0014.84,0000000,00000
2019-12-20 19:15:00,00022.1,00327.3,+0021.5,00075.0,00900.3,0000.00,0000094,00022.7,00000.9,0014.84,0000000,00000
2019-12-20 19:20:00,00022.1,00276.5,+0021.4,00075.4,00900.4,0000.00,0000094,00022.7,00001.0,0014.84,0000000,00000
2019-12-20 19:25:00,00011.5,00230.3,+0021.4,00076.0,00900.4,0000.00,0000094,00022.4,00071.2,0014.84,0000000,00000
2019-12-20 19:30:00,00000.9,00112.2,+0021.3,00076.0,00900.5,0000.00,0000094,00001.7,00023.3,0014.84,0000000,00000
2019-12-20 19:35:00,00001.2,00123.2,+0021.3,00076.5,00900.5,0000.00,0000094,00002.7,00025.7,0014.84,0000000,00000
2019-12-20 19:40:00,00001.6,00122.6,+0021.2,00076.0,00900.5,0000.00,0000094,00003.0,00018.1,0014.84,0000000,00000
2019-12-20 19:45:00,00001.2,00109.3,+0021.2,00076.4,00900.6,0000.00,0000094,00002.7,00030.1,0014.84,0000000,00000
2019-12-20 19:50:00,00001.3,00114.4,+0021.1,00077.0,00900.6,0000.00,0000094,00002.8,00020.3,0014.84,0000000,00000
2019-12-20 19:55:00,00001.3,00109.0,+0021.1,00077.0,00900.6,0000.00,0000094,00003.1,00024.3,0014.84,0000000,00000
2019-12-20 20:00:00,00001.3,00109.8,+0021.1,00077.2,00900.7,0000.00,0000094,00004.2,00018.9,0014.84,0000000,00000
2019-12-20 20:05:00,00000.7,00111.3,+0020.9,00078.0,00900.8,0000.00,0000094,00001.4,00046.3,0014.84,0000000,00000
2019-12-20 20:10:00,00000.9,00128.5,+0020.9,00078.0,00900.9,0000.00,0000094,00002.4,00037.5,0014.84,0000000,00000
2019-12-20 20:15:00,00000.9,00101.3,+0020.8,00078.8,00901.0,0000.00,0000094,00002.2,00037.4,0014.84,0000000,00000
2019-12-20 20:20:00,00001.0,00108.9,+0020.8,00079.0,00901.0,0000.00,0000094,00002.4,00034.0,0014.84,0000000,00000
2019-12-20 20:25:00,00001.6,00112.8,+0020.8,00079.0,00901.0,0000.00,0000094,00003.2,00019.2,0014.84,0000000,00000
2019-12-20 20:30:00,00001.3,00115.8,+0020.8,00079.0,00901.1,0000.00,0000094,00003.2,00026.2,0014.84,0000000,00000
2019-12-20 20:35:00,00001.4,00110.7,+0020.8,00079.1,00901.1,0000.00,0000094,00002.5,00019.1,0014.84,0000000,00000
2019-12-20 20:40:00,00000.9,00121.5,+0020.7,00079.8,00901.2,0000.00,0000094,00001.8,00038.4,0014.84,0000000,00000
2019-12-20 20:45:00,00001.1,00100.3,+0020.6,00080.3,00901.2,0000.00,0000094,00002.7,00022.9,0014.84,0000000,00000
2019-12-20 20:50:00,00000.6,00108.5,+0020.4,00081.0,00901.2,0000.00,0000094,00001.4,00029.8,0014.84,0000000,00000
2019-12-20 20:55:00,00000.7,00112.9,+0020.3,00081.9,00901.2,0000.00,0000094,00001.6,00026.9,0014.84,0000000,00000
2019-12-20 21:00:00,00000.8,00118.1,+0020.3,00082.0,00901.2,0000.00,0000094,00002.1,00030.8,0014.84,0000000,00000
2019-12-20 21:05:00,00001.0,00125.0,+0020.4,00081.3,00901.3,0000.00,0000094,00002.1,00026.9,0014.83,0000000,00000
2019-12-20 21:10:00,00000.8,00120.4,+0020.4,00081.0,00901.2,0000.00,0000094,00001.9,00020.0,0014.84,0000000,00000
2019-12-20 21:15:00,00000.7,00125.9,+0020.3,00081.0,00901.3,0000.00,0000094,00001.7,00028.8,0014.84,0000000,00000
2019-12-20 21:20:00,00000.7,00120.2,+0020.3,00081.2,00901.3,0000.00,0000094,00001.7,00041.8,0014.84,0000000,00000
2019-12-20 21:25:00,00001.0,00124.2,+0020.1,00082.0,00901.3,0000.00,0000094,00012.3,00037.0,0014.84,0000000,00000
2019-12-20 21:30:00,00000.8,00124.0,+0020.1,00082.0,00901.3,0000.00,0000094,00001.9,00040.6,0014.84,0000000,00000
2019-12-20 21:35:00,00001.3,00124.2,+0020.2,00082.0,00901.2,0000.00,0000094,00003.0,00028.7,0014.84,0000000,00000
2019-12-20 21:40:00,00001.1,00121.7,+0020.3,00082.0,00901.3,0000.00,0000094,00002.9,00023.3,0014.84,0000000,00000
2019-12-20 21:45:00,00001.0,00122.1,+0020.2,00082.0,00901.3,0000.00,0000094,00003.3,00029.8,0014.84,0000000,00000
2019-12-20 21:50:00,00001.2,00121.3,+0020.2,00082.0,00901.3,0000.00,0000094,00002.7,00025.9,0014.84,0000000,00000
2019-12-20 21:55:00,00001.2,00112.0,+0020.1,00082.0,00901.3,0000.00,0000094,00003.4,00034.5,0014.84,0000000,00000
2019-12-20 22:00:00,00001.4,00120.1,+0020.2,00082.8,00901.3,0000.00,0000094,00002.7,00021.5,0014.84,0000000,00000
2019-12-20 22:05:00,00001.7,00119.4,+0020.2,00082.4,00901.3,0000.00,0000094,00004.3,00022.4,0014.84,0000000,00000
2019-12-20 22:10:00,00001.6,00112.9,+0020.2,00082.9,00901.3,0000.00,0000094,00003.3,00022.9,0014.84,0000000,00000
2019-12-20 22:15:00,00001.9,00113.1,+0020.2,00083.0,00901.3,0000.00,0000094,00005.6,00015.8,0014.84,0000000,00000
2019-12-20 22:20:00,00002.1,00112.0,+0020.2,00083.0,00901.3,0000.00,0000094,00004.3,00026.6,0014.84,0000000,00000
2019-12-20 22:25:00,00001.8,00111.7,+0020.2,00083.0,00901.3,0000.00,0000094,00004.0,00023.1,0014.84,0000000,00000
2019-12-20 22:30:00,00001.2,00113.7,+0020.1,00083.0,00901.3,0000.00,0000094,00003.3,00028.4,0014.84,0000000,00000
2019-12-20 22:35:00,00001.6,00113.7,+0020.1,00083.7,00901.4,0000.00,0000094,00003.1,00019.4,0014.84,0000000,00000
2019-12-20 22:40:00,00001.3,00114.0,+0020.0,00084.0,00901.4,0000.00,0000094,00003.4,00022.7,0014.84,0000000,00000
2019-12-20 22:45:00,00001.6,00108.5,+0020.0,00084.0,00901.3,0000.00,0000094,00003.3,00020.7,0014.84,0000000,00000
2019-12-20 22:50:00,00001.8,00115.8,+0019.9,00084.0,00901.3,0000.00,0000094,00003.9,00019.2,0014.84,0000000,00000
2019-12-20 22:55:00,00001.5,00115.6,+0019.9,00084.0,00901.2,0000.00,0000094,00002.8,00025.2,0014.84,0000000,00000
2019-12-20 23:00:00,00001.6,00122.5,+0019.9,00084.0,00901.3,0000.00,0000094,00003.3,00025.4,0014.84,0000000,00000
2019-12-20 23:05:00,00001.8,00111.8,+0019.8,00083.9,00901.3,0000.00,0000094,00003.6,00025.9,0014.84,0000000,00000
2019-12-20 23:10:00,00002.2,00109.7,+0019.8,00083.0,00901.3,0000.00,0000094,00005.1,00020.6,0014.83,0000000,00000
2019-12-20 23:15:00,00002.6,00109.5,+0019.8,00083.0,00901.3,0000.00,0000094,00004.9,00020.7,0014.84,0000000,00000
2019-12-20 23:20:00,00002.2,00109.6,+0019.8,00083.0,00901.2,0000.00,0000094,00004.2,00024.2,0014.83,0000000,00000
2019-12-20 23:25:00,00002.4,00113.1,+0019.8,00083.0,00901.2,0000.00,0000094,00005.5,00020.3,0014.84,0000000,00000
2019-12-20 23:30:00,00002.2,00108.1,+0019.8,00083.3,00901.2,0000.00,0000094,00004.3,00023.5,0014.84,0000000,00000
2019-12-20 23:35:00,00002.1,00105.7,+0019.7,00084.0,00901.2,0000.00,0000094,00004.3,00020.1,0014.84,0000000,00000
2019-12-20 23:40:00,00001.6,00113.6,+0019.6,00084.0,00901.2,0000.00,0000094,00004.5,00024.1,0014.83,0000000,00000
2019-12-20 23:45:00,00002.0,00111.2,+0019.6,00084.0,00901.2,0000.00,0000094,00004.2,00017.9,0014.83,0000000,00000
2019-12-20 23:50:00,00001.7,00109.3,+0019.6,00084.5,00901.2,0000.00,0000094,00003.8,00019.6,0014.84,0000000,00000
2019-12-20 23:55:00,00001.5,00114.8,+0019.5,00085.0,00901.2,0000.00,0000094,00003.7,00018.6,0014.84,0000000,00000
